08-21 23:22:59.280 10944 10944 I VkKeyPreview: show burst=5 last=key=printable instant=true pool showing=1 free=6
08-21 23:22:59.336 10944 10944 I VkKeyPreview: dismiss burst=5 last=key=printable reason=release pool showing=0 free=7
08-21 23:22:59.336 10944 10944 I VkKeyPress: keys pressed=82
08-21 23:22:59.475 10944 10944 I VkKeyPreview: popupAnim key=printable type=fade dur=100ms scale=1.2450207
08-21 23:22:59.620 10944 10944 I VkKeyPreview: popupAnim key=printable type=fade dur=100ms scale=1.2450207
08-21 23:22:59.789 10944 10944 I VkKeyPreview: popupAnim key=printable type=fade dur=100ms scale=1.2450207
08-21 23:22:59.902 10944 10944 I VkKeyPreview: popupAnim key=printable type=fade dur=100ms scale=1.2450207
08-21 23:23:01.046 10944 10944 I VkKeyPreview: popupAnim key=printable type=fade dur=100ms scale=1.2450207
08-21 23:23:01.195 10944 10944 I VkKeyPreview: popupAnim key=printable type=fade dur=100ms scale=1.2450207
08-21 23:23:01.341 10944 10944 I VkKeyPreview: popupAnim key=printable type=fade dur=100ms scale=1.2450207
08-21 23:23:01.495 10944 10944 I VkKeyPreview: popupAnim key=printable type=fade dur=100ms scale=1.2450207
08-21 23:23:01.731 10944 10944 I VkKeyPreview: popupAnim key=printable type=fade dur=100ms scale=1.2450207
08-21 23:23:02.015 10944 10944 I VkKeyPreview: popupAnim key=printable type=fade dur=100ms scale=1.2450207
08-21 23:23:02.341 10944 10944 I VkKeyPress: keys pressed=94
08-21 23:23:02.755 10944 10944 I VkKeyPreview: popupAnim key=printable type=fade dur=100ms scale=1.2450207
08-21 23:23:02.755 10944 10944 I VkKeyPreview: show burst=11 last=key=printable instant=true pool showing=1 free=6
08-21 23:23:02.826 10944 10944 I VkKeyPreview: dismiss burst=11 last=key=printable reason=release pool showing=0 free=7
08-21 23:23:02.961 10944 10944 I VkKeyPreview: popupAnim key=printable type=fade dur=100ms scale=1.2450207
08-21 23:23:03.182 10944 10944 I VkKeyPreview: popupAnim key=printable type=fade dur=100ms scale=1.2450207
08-21 23:23:03.401 10944 10944 E SpeechRecognizer: not connected to the recognition service
08-21 23:23:03.854 10944 10944 I VkVibeCards: ▶ tap generate promptLen=16 ref=false
08-21 23:23:04.249 10944 11140 W libc    : Access denied finding property "vendor.oplus.media.vpp.stutter"
08-21 23:23:04.254 10944 11140 E ListServiceUtils: checkInListByUid module:HQV-effect uid:14709 cost 5424us return 0
08-21 23:23:04.254 10944 11140 E MULTIMEDIAConfig: [getInt32:L80] Not find config, Returning default
08-21 23:23:04.254 10944 11140 E MULTIMEDIAConfig: [getInt32:L80] Not find config, Returning default
08-21 23:23:04.254 10944 11140 E OplusACodec: [OplusACodec:204] mSrOsieMMListCheckResult:0x0 mOsieVersion:1
08-21 23:23:04.321 10944 13342 E OplusACodec: [GetVideoCodingTypeFromMime:L1162] mime:video/x-vnd.on2.vp9
08-21 23:23:04.372 10944 10997 E BLASTBufferQueue: BLASTBufferItemConsumer::onDisconnect()
08-21 23:23:05.432 10944 13342 W libc    : Access denied finding property "vendor.oplus.media.vpp.stutter"
08-21 23:23:06.432 10944 13342 W libc    : Access denied finding property "vendor.oplus.media.vpp.stutter"
08-21 23:23:07.432 10944 13342 W libc    : Access denied finding property "vendor.oplus.media.vpp.stutter"
08-21 23:23:08.433 10944 13342 W libc    : Access denied finding property "vendor.oplus.media.vpp.stutter"
08-21 23:23:09.140 10944 10997 E BLASTBufferQueue: BLASTBufferItemConsumer::onDisconnect()
08-21 23:23:09.434 10944 13342 W libc    : Access denied finding property "vendor.oplus.media.vpp.stutter"
08-21 23:23:09.776 10944 10944 I VkMonetization: rewarded_earned waterfall=PRIMARY
08-21 23:23:10.435 10944 13342 W libc    : Access denied finding property "vendor.oplus.media.vpp.stutter"
08-21 23:23:11.436 10944 13342 W libc    : Access denied finding property "vendor.oplus.media.vpp.stutter"
08-21 23:23:12.008 10944 11134 W cr_MediaCodecBridge: Releasing: OMX.qcom.video.decoder.vp9
08-21 23:23:12.010 10944 13341 E ExtensionsLoader: freeAllBuffers: 13 buffers were freed while being dequeued!
08-21 23:23:12.028 10944 11134 W cr_MediaCodecBridge: Codec released
08-21 23:23:12.034 10944 13191 I VkApi   : ▶ request /mintEntitlement
08-21 23:23:12.115 10944 10944 I SessionContext: updateAmbientCapture sensitive=false ambientChars=40
08-21 23:23:12.115 10944 10944 I SessionContext: bindEditorAndCapture pkg=com.android.launcher appContext=GENERAL ambientChars=40 sensitive=false threadKey=com.android.launcher:1:0
08-21 23:23:12.118 10944 10944 I OnDeviceLlmPrewarm: ambient priming immediate warm ambientChars=40
08-21 23:23:12.118 10944 10944 I OnDeviceLlmPrewarm: coalesced warmLoad skip unchanged ambientChars=40
08-21 23:23:12.119 10944 10944 I VkTyping: ▶ open restart=false pkg=len=20 inputType=589825
08-21 23:23:12.123 10944 10944 I VkEffects: reload keyPress=fade popup=fade popupFx=true blur=80px glow=true stickers=true fontScale=0,90
08-21 23:23:12.139 10944 13390 W ServiceBindIntentUtils: Dynamic lookup for intent failed for action: com.google.android.gms.ads.service.START
08-21 23:23:12.219 10944 10944 I VkLocaleAssets: preload predictors pt-BR
08-21 23:23:12.305 10944 11240 I VkSuggestions: strip prediction typedLen=0 candidates=3 autocorrect=false top=len=2 locale=pt token=259 gen=3
08-21 23:23:12.464 10944 10997 E BLASTBufferQueue: BLASTBufferItemConsumer::onDisconnect()
08-21 23:23:12.476 10944 10997 E BLASTBufferQueue: BLASTBufferItemConsumer::onDisconnect()
08-21 23:23:12.528 10944 10944 I SessionContext: updateAmbientCapture sensitive=false ambientChars=40
08-21 23:23:12.534 10944 11246 I OnDeviceLlmPrewarm: ambient recapture skip warm excerptDelta=0
08-21 23:23:13.269 10944 10944 W Ads     : GET LOCATION COMPILED
08-21 23:23:13.359 10944 11134 W libc    : Access denied finding property "vendor.oplus.media.vpp.stutter"
08-21 23:23:13.359 10944 11134 E MULTIMEDIAConfig: [getInt32:L80] Not find config, Returning default
08-21 23:23:13.359 10944 11134 E MULTIMEDIAConfig: [getInt32:L80] Not find config, Returning default
08-21 23:23:13.359 10944 11134 E OplusACodec: [OplusACodec:204] mSrOsieMMListCheckResult:0x0 mOsieVersion:1
08-21 23:23:13.376 10944 13424 E OplusACodec: [GetVideoCodingTypeFromMime:L1162] mime:video/x-vnd.on2.vp9
08-21 23:23:13.451 10944 11134 W cr_MediaCodecBridge: Releasing: OMX.qcom.video.decoder.vp9
08-21 23:23:13.454 10944 13423 E ExtensionsLoader: freeAllBuffers: 12 buffers were freed while being dequeued!
08-21 23:23:13.454 10944 11134 W cr_MediaCodecBridge: Codec released
08-21 23:23:13.907 10944 11310 E ActivityThread: Failed to find provider info for com.oplus.statistics.provider
08-21 23:23:13.908 10944 11310 E OplusStatistics--: IllegalArgumentException:java.lang.IllegalArgumentException: Unknown URL content://com.oplus.statistics.provider/track_event
08-21 23:23:13.908 10944 13191 W VibeKeyAppCheck: App Check token fetch failed: com.google.android.gms.internal.ads.vm: Error returned from API. code: 403 body: App attestation failed.
08-21 23:23:13.960 10944 13191 I VkApi   : ✓ response /mintEntitlement 1927ms code=200
08-21 23:23:13.964 10944 10944 I VkAiEconomics: rewarded_grant feature=vibe_card waterfall=PRIMARY
08-21 23:23:13.964 10944 10944 I VkVibeCards: ▶ generate promptLen=16 ref=false
08-21 23:23:13.992 10944 11246 I VkVibeCards: pipeline kind=fresh style=PASTEL_LINE_ART chip=Pastel source=random ref=false seed=448215318 set=b503fa60/1 binder=1/6
08-21 23:23:13.996 10944 11246 I VkVibeCards: prompt kind=fresh style=PASTEL_LINE_ART subjectLen=16 promptLen=246 deviceFree=true paletteLen=0
08-21 23:23:13.998 10944 11246 I VkApi   : ▶ request together/flux model=Qwen/Qwen-Image
08-21 23:23:13.999 10944 13191 I VkApi   : ▶ request /togetherFluxImage
08-21 23:23:16.117 10944 10944 I VkKeyPress: strip pick key=fn
08-21 23:23:16.130 10944 10944 I VkPanels: ▶ open menu
08-21 23:23:16.135 10944 10944 I VkPanels: ▶ open popui_menu
08-21 23:23:16.135 10944 10989 I VkLocaleAssets: ▶ batch source=menu_panel count=1 [pt-BR]
08-21 23:23:16.141 10944 10989 I VkLocaleAssets: preload predictors pt-BR
08-21 23:23:16.144 10944 10989 I VkLocaleAssets: ○ ready pt-BR (cached)
08-21 23:23:16.144 10944 10989 I VkLocaleAssets: ✓ batch source=menu_panel locales=1 fetched=0
08-21 23:23:16.228 10944 11240 I VkSuggestions: strip prediction typedLen=0 candidates=3 autocorrect=false top=len=2 locale=pt token=275 gen=3
08-21 23:23:16.679 10944 10944 I VkPanels: ○ close menu
08-21 23:23:17.486 10944 10944 I VkKeyPress: strip pick key=fn
08-21 23:23:17.498 10944 10944 I VkPanels: ▶ open menu
08-21 23:23:17.501 10944 10944 I VkPanels: ▶ open popui_menu
08-21 23:23:17.501 10944 10989 I VkLocaleAssets: ▶ batch source=menu_panel count=0 [cooldown]
08-21 23:23:17.501 10944 10989 I VkLocaleAssets: ✓ batch source=menu_panel locales=0 fetched=0
08-21 23:23:18.100 10944 13191 I VkApi   : ✓ response /togetherFluxImage 4101ms code=200
08-21 23:23:18.614 10944 11246 I VkApi   : ✓ response together/flux 4616ms
